index,HeartRate,TotalSteps,TotalMinutesAsleep
2016-04-12 02:15:00+00:00,60.46153846153846,271816.0,5745.0
2016-04-12 02:16:00+00:00,64.4186046511628,271816.0,5745.0
2016-04-12 02:17:00+00:00,73.16326530612245,271816.0,5745.0
2016-04-12 02:18:00+00:00,63.96,271816.0,5745.0
2016-04-12 02:19:00+00:00,62.02127659574468,271816.0,5745.0
2016-04-12 02:20:00+00:00,63.0,271816.0,5745.0
2016-04-12 02:21:00+00:00,62.857142857142854,271816.0,5745.0
2016-04-12 02:22:00+00:00,61.37777777777778,271816.0,5745.0
2016-04-12 02:23:00+00:00,60.130434782608695,271816.0,5745.0
2016-04-12 02:24:00+00:00,57.84444444444444,271816.0,5745.0
2016-04-12 02:25:00+00:00,57.638297872340424,271816.0,5745.0
2016-04-12 02:26:00+00:00,57.55813953488372,271816.0,5745.0
2016-04-12 02:27:00+00:00,58.17391304347826,271816.0,5745.0
2016-04-12 02:28:00+00:00,58.65909090909091,271816.0,5745.0
2016-04-12 02:29:00+00:00,58.47826086956522,271816.0,5745.0
2016-04-12 02:30:00+00:00,59.37777777777778,271816.0,5745.0
2016-04-12 02:31:00+00:00,59.17777777777778,271816.0,5745.0
2016-04-12 02:32:00+00:00,59.61363636363637,271816.0,5745.0
2016-04-12 02:33:00+00:00,59.2093023255814,271816.0,5745.0
2016-04-12 02:34:00+00:00,58.91111111111111,271816.0,5745.0
2016-04-12 02:35:00+00:00,59.68181818181818,271816.0,5745.0
2016-04-12 02:36:00+00:00,59.78048780487805,271816.0,5745.0
2016-04-12 02:37:00+00:00,60.58974358974359,271816.0,5745.0
2016-04-12 02:38:00+00:00,60.476190476190474,271816.0,5745.0
2016-04-12 02:39:00+00:00,60.675,271816.0,5745.0
2016-04-12 02:40:00+00:00,60.7,271816.0,5745.0
2016-04-12 02:41:00+00:00,60.604651162790695,271816.0,5745.0
2016-04-12 02:42:00+00:00,60.46511627906977,271816.0,5745.0
2016-04-12 02:43:00+00:00,61.17948717948718,271816.0,5745.0
2016-04-12 02:44:00+00:00,60.88095238095238,271816.0,5745.0
2016-04-12 02:45:00+00:00,61.57142857142857,271816.0,5745.0
2016-04-12 02:46:00+00:00,61.08695652173913,271816.0,5745.0
2016-04-12 02:47:00+00:00,59.70454545454545,271816.0,5745.0
2016-04-12 02:48:00+00:00,59.67391304347826,271816.0,5745.0
2016-04-12 02:49:00+00:00,58.97872340425532,271816.0,5745.0
2016-04-12 02:50:00+00:00,60.22727272727273,271816.0,5745.0
2016-04-12 02:51:00+00:00,61.166666666666664,271816.0,5745.0
2016-04-12 02:52:00+00:00,61.25,271816.0,5745.0
2016-04-12 02:53:00+00:00,61.8780487804878,271816.0,5745.0
2016-04-12 02:54:00+00:00,60.01960784313726,271816.0,5745.0
2016-04-12 02:55:00+00:00,57.46,271816.0,5745.0
2016-04-12 02:56:00+00:00,59.705882352941174,271816.0,5745.0
2016-04-12 02:57:00+00:00,60.59615384615385,271816.0,5745.0
2016-04-12 02:58:00+00:00,58.38775510204081,271816.0,5745.0
2016-04-12 02:59:00+00:00,61.08510638297872,271816.0,5745.0
2016-04-12 03:00:00+00:00,61.910714285714285,271816.0,5745.0
2016-04-12 03:01:00+00:00,61.3859649122807,271816.0,5745.0
2016-04-12 03:02:00+00:00,62.41818181818182,271816.0,5745.0
2016-04-12 03:03:00+00:00,61.76923076923077,271816.0,5745.0
2016-04-12 03:04:00+00:00,60.80769230769231,271816.0,5745.0
2016-04-12 03:05:00+00:00,60.58490566037736,271816.0,5745.0
2016-04-12 03:06:00+00:00,61.61224489795919,271816.0,5745.0
2016-04-12 03:07:00+00:00,61.54716981132076,271816.0,5745.0
2016-04-12 03:08:00+00:00,59.22,271816.0,5745.0
2016-04-12 03:09:00+00:00,61.05263157894737,271816.0,5745.0
2016-04-12 03:10:00+00:00,60.42857142857143,271816.0,5745.0
2016-04-12 03:11:00+00:00,61.3125,271816.0,5745.0
2016-04-12 03:12:00+00:00,61.648148148148145,271816.0,5745.0
2016-04-12 03:13:00+00:00,61.2037037037037,271816.0,5745.0
2016-04-12 03:14:00+00:00,60.770833333333336,271816.0,5745.0
2016-04-12 03:15:00+00:00,60.375,271816.0,5745.0
2016-04-12 03:16:00+00:00,62.58490566037736,271816.0,5745.0
2016-04-12 03:17:00+00:00,62.1063829787234,271816.0,5745.0
2016-04-12 03:18:00+00:00,61.054545454545455,271816.0,5745.0
2016-04-12 03:19:00+00:00,61.327586206896555,271816.0,5745.0
2016-04-12 03:20:00+00:00,60.705882352941174,271816.0,5745.0
2016-04-12 03:21:00+00:00,60.092592592592595,271816.0,5745.0
2016-04-12 03:22:00+00:00,61.84090909090909,271816.0,5745.0
2016-04-12 03:23:00+00:00,61.5,271816.0,5745.0
2016-04-12 03:24:00+00:00,59.702127659574465,271816.0,5745.0
2016-04-12 03:25:00+00:00,57.15555555555556,271816.0,5745.0
2016-04-12 03:26:00+00:00,57.68518518518518,271816.0,5745.0
2016-04-12 03:27:00+00:00,57.51063829787234,271816.0,5745.0
2016-04-12 03:28:00+00:00,57.68,271816.0,5745.0
2016-04-12 03:29:00+00:00,58.977777777777774,271816.0,5745.0
2016-04-12 03:30:00+00:00,58.340425531914896,271816.0,5745.0
2016-04-12 03:31:00+00:00,58.79545454545455,271816.0,5745.0
2016-04-12 03:32:00+00:00,59.75,271816.0,5745.0
2016-04-12 03:33:00+00:00,58.51162790697674,271816.0,5745.0
2016-04-12 03:34:00+00:00,58.81818181818182,271816.0,5745.0
2016-04-12 03:35:00+00:00,59.044444444444444,271816.0,5745.0
2016-04-12 03:36:00+00:00,59.116279069767444,271816.0,5745.0
2016-04-12 03:37:00+00:00,59.791666666666664,271816.0,5745.0
2016-04-12 03:38:00+00:00,61.0,271816.0,5745.0
2016-04-12 03:39:00+00:00,62.68888888888889,271816.0,5745.0
2016-04-12 03:40:00+00:00,61.59574468085106,271816.0,5745.0
2016-04-12 03:41:00+00:00,61.833333333333336,271816.0,5745.0
2016-04-12 03:42:00+00:00,62.76744186046512,271816.0,5745.0
2016-04-12 03:43:00+00:00,62.38095238095238,271816.0,5745.0
2016-04-12 03:44:00+00:00,61.4,271816.0,5745.0
2016-04-12 03:45:00+00:00,60.54545454545455,271816.0,5745.0
2016-04-12 03:46:00+00:00,59.80952380952381,271816.0,5745.0
2016-04-12 03:47:00+00:00,60.022222222222226,271816.0,5745.0
2016-04-12 03:48:00+00:00,58.479166666666664,271816.0,5745.0
2016-04-12 03:49:00+00:00,57.630434782608695,271816.0,5745.0
2016-04-12 03:50:00+00:00,57.30434782608695,271816.0,5745.0
2016-04-12 03:51:00+00:00,58.659574468085104,271816.0,5745.0
2016-04-12 03:52:00+00:00,58.404761904761905,271816.0,5745.0
2016-04-12 03:53:00+00:00,59.224489795918366,271816.0,5745.0
2016-04-12 03:54:00+00:00,59.12244897959184,271816.0,5745.0
2016-04-12 03:55:00+00:00,59.76086956521739,271816.0,5745.0
2016-04-12 03:56:00+00:00,61.52173913043478,271816.0,5745.0
2016-04-12 03:57:00+00:00,60.48,271816.0,5745.0
2016-04-12 03:58:00+00:00,60.130434782608695,271816.0,5745.0
2016-04-12 03:59:00+00:00,59.42553191489362,271816.0,5745.0
2016-04-12 04:00:00+00:00,60.82,271816.0,5745.0
2016-04-12 04:01:00+00:00,59.59574468085106,271816.0,5745.0
2016-04-12 04:02:00+00:00,59.97959183673469,271816.0,5745.0
2016-04-12 04:03:00+00:00,59.744680851063826,271816.0,5745.0
2016-04-12 04:04:00+00:00,60.212765957446805,271816.0,5745.0
2016-04-12 04:05:00+00:00,60.775510204081634,271816.0,5745.0
2016-04-12 04:06:00+00:00,60.16326530612245,271816.0,5745.0
2016-04-12 04:07:00+00:00,59.729166666666664,271816.0,5745.0
2016-04-12 04:08:00+00:00,60.6078431372549,271816.0,5745.0
2016-04-12 04:09:00+00:00,60.97872340425532,271816.0,5745.0
2016-04-12 04:10:00+00:00,61.25,271816.0,5745.0
2016-04-12 04:11:00+00:00,64.125,271816.0,5745.0
2016-04-12 04:12:00+00:00,64.18,271816.0,5745.0
2016-04-12 04:13:00+00:00,63.857142857142854,271816.0,5745.0
2016-04-12 04:14:00+00:00,59.630434782608695,271816.0,5745.0
2016-04-12 04:15:00+00:00,58.51063829787234,271816.0,5745.0
2016-04-12 04:16:00+00:00,63.88636363636363,271816.0,5745.0
2016-04-12 04:17:00+00:00,59.40909090909091,271816.0,5745.0
2016-04-12 04:18:00+00:00,59.361702127659576,271816.0,5745.0
2016-04-12 04:19:00+00:00,61.63265306122449,271816.0,5745.0
2016-04-12 04:20:00+00:00,60.191489361702125,271816.0,5745.0
2016-04-12 04:21:00+00:00,58.47727272727273,271816.0,5745.0
2016-04-12 04:22:00+00:00,61.38297872340426,271816.0,5745.0
2016-04-12 04:23:00+00:00,63.45652173913044,271816.0,5745.0
2016-04-12 04:24:00+00:00,63.26190476190476,271816.0,5745.0
2016-04-12 04:25:00+00:00,60.74,271816.0,5745.0
2016-04-12 04:26:00+00:00,59.659574468085104,271816.0,5745.0
2016-04-12 04:27:00+00:00,55.82222222222222,271816.0,5745.0
2016-04-12 04:28:00+00:00,59.25,271816.0,5745.0
2016-04-12 04:29:00+00:00,59.765957446808514,271816.0,5745.0
2016-04-12 04:30:00+00:00,58.642857142857146,271816.0,5745.0
2016-04-12 04:31:00+00:00,56.875,271816.0,5745.0
2016-04-12 04:32:00+00:00,56.8,271816.0,5745.0
2016-04-12 04:33:00+00:00,59.25,271816.0,5745.0
2016-04-12 04:34:00+00:00,57.59183673469388,271816.0,5745.0
2016-04-12 04:35:00+00:00,59.16326530612245,271816.0,5745.0
2016-04-12 04:36:00+00:00,58.765957446808514,271816.0,5745.0
2016-04-12 04:37:00+00:00,56.86538461538461,271816.0,5745.0
2016-04-12 04:38:00+00:00,59.06818181818182,271816.0,5745.0
2016-04-12 04:39:00+00:00,56.48837209302326,271816.0,5745.0
2016-04-12 04:40:00+00:00,57.479166666666664,271816.0,5745.0
2016-04-12 04:41:00+00:00,58.81395348837209,271816.0,5745.0
2016-04-12 04:42:00+00:00,57.23913043478261,271816.0,5745.0
2016-04-12 04:43:00+00:00,57.6,271816.0,5745.0
2016-04-12 04:44:00+00:00,59.45454545454545,271816.0,5745.0
2016-04-12 04:45:00+00:00,58.22222222222222,271816.0,5745.0
2016-04-12 04:46:00+00:00,55.84,271816.0,5745.0
2016-04-12 04:47:00+00:00,57.361702127659576,271816.0,5745.0
2016-04-12 04:48:00+00:00,56.23913043478261,271816.0,5745.0
2016-04-12 04:49:00+00:00,59.79545454545455,271816.0,5745.0
2016-04-12 04:50:00+00:00,59.91836734693877,271816.0,5745.0
2016-04-12 04:51:00+00:00,56.95454545454545,271816.0,5745.0
2016-04-12 04:52:00+00:00,56.74418604651163,271816.0,5745.0
2016-04-12 04:53:00+00:00,57.11904761904762,271816.0,5745.0
2016-04-12 04:54:00+00:00,57.70454545454545,271816.0,5745.0
2016-04-12 04:55:00+00:00,61.07843137254902,271816.0,5745.0
2016-04-12 04:56:00+00:00,57.45652173913044,271816.0,5745.0
2016-04-12 04:57:00+00:00,60.234042553191486,271816.0,5745.0
2016-04-12 04:58:00+00:00,60.391304347826086,271816.0,5745.0
2016-04-12 04:59:00+00:00,61.0,271816.0,5745.0
2016-04-12 05:00:00+00:00,59.22222222222222,271816.0,5745.0
2016-04-12 05:01:00+00:00,56.977777777777774,271816.0,5745.0
2016-04-12 05:02:00+00:00,56.63636363636363,271816.0,5745.0
2016-04-12 05:03:00+00:00,58.375,271816.0,5745.0
2016-04-12 05:04:00+00:00,59.92307692307692,271816.0,5745.0
2016-04-12 05:05:00+00:00,56.111111111111114,271816.0,5745.0
2016-04-12 05:06:00+00:00,56.48,271816.0,5745.0
2016-04-12 05:07:00+00:00,59.43181818181818,271816.0,5745.0
2016-04-12 05:08:00+00:00,60.66,271816.0,5745.0
2016-04-12 05:09:00+00:00,59.04,271816.0,5745.0
2016-04-12 05:10:00+00:00,58.041666666666664,271816.0,5745.0
2016-04-12 05:11:00+00:00,58.12,271816.0,5745.0
2016-04-12 05:12:00+00:00,57.666666666666664,271816.0,5745.0
2016-04-12 05:13:00+00:00,53.898305084745765,271816.0,5745.0
2016-04-12 05:14:00+00:00,58.82608695652174,271816.0,5745.0
2016-04-12 05:15:00+00:00,60.2,271816.0,5745.0
2016-04-12 05:16:00+00:00,61.023809523809526,271816.0,5745.0
2016-04-12 05:17:00+00:00,60.18604651162791,271816.0,5745.0
2016-04-12 05:18:00+00:00,59.857142857142854,271816.0,5745.0
2016-04-12 05:19:00+00:00,58.9375,271816.0,5745.0
2016-04-12 05:20:00+00:00,55.90909090909091,271816.0,5745.0
2016-04-12 05:21:00+00:00,56.95454545454545,271816.0,5745.0
2016-04-12 05:22:00+00:00,55.47826086956522,271816.0,5745.0
2016-04-12 05:23:00+00:00,56.10526315789474,271816.0,5745.0
2016-04-12 05:24:00+00:00,58.21739130434783,271816.0,5745.0
2016-04-12 05:25:00+00:00,59.27272727272727,271816.0,5745.0
2016-04-12 05:26:00+00:00,59.92,271816.0,5745.0
2016-04-12 05:27:00+00:00,62.95652173913044,271816.0,5745.0
2016-04-12 05:28:00+00:00,58.666666666666664,271816.0,5745.0
2016-04-12 05:29:00+00:00,56.94444444444444,271816.0,5745.0
2016-04-12 05:30:00+00:00,56.0,271816.0,5745.0
2016-04-12 05:31:00+00:00,58.9,271816.0,5745.0
2016-04-12 05:32:00+00:00,55.975,271816.0,5745.0
2016-04-12 05:33:00+00:00,56.81818181818182,271816.0,5745.0
2016-04-12 05:34:00+00:00,57.71739130434783,271816.0,5745.0
2016-04-12 05:35:00+00:00,58.63157894736842,271816.0,5745.0
2016-04-12 05:36:00+00:00,61.829268292682926,271816.0,5745.0
2016-04-12 05:37:00+00:00,59.12820512820513,271816.0,5745.0
2016-04-12 05:38:00+00:00,59.11363636363637,271816.0,5745.0
2016-04-12 05:39:00+00:00,58.69444444444444,271816.0,5745.0
2016-04-12 05:40:00+00:00,59.85,271816.0,5745.0
2016-04-12 05:41:00+00:00,59.97142857142857,271816.0,5745.0
2016-04-12 05:42:00+00:00,61.361111111111114,271816.0,5745.0
2016-04-12 05:43:00+00:00,60.972972972972975,271816.0,5745.0
2016-04-12 05:44:00+00:00,59.77777777777778,271816.0,5745.0
2016-04-12 05:45:00+00:00,60.114285714285714,271816.0,5745.0
2016-04-12 05:46:00+00:00,59.44736842105263,271816.0,5745.0
2016-04-12 05:47:00+00:00,59.31428571428572,271816.0,5745.0
2016-04-12 05:48:00+00:00,59.19444444444444,271816.0,5745.0
2016-04-12 05:49:00+00:00,59.42857142857143,271816.0,5745.0
2016-04-12 05:50:00+00:00,59.65714285714286,271816.0,5745.0
2016-04-12 05:51:00+00:00,59.86842105263158,271816.0,5745.0
2016-04-12 05:52:00+00:00,59.5609756097561,271816.0,5745.0
2016-04-12 05:53:00+00:00,58.58536585365854,271816.0,5745.0
2016-04-12 05:54:00+00:00,59.15384615384615,271816.0,5745.0
2016-04-12 05:55:00+00:00,59.357142857142854,271816.0,5745.0
2016-04-12 05:56:00+00:00,60.55,271816.0,5745.0
2016-04-12 05:57:00+00:00,61.8,271816.0,5745.0
2016-04-12 05:58:00+00:00,59.348837209302324,271816.0,5745.0
2016-04-12 05:59:00+00:00,59.224489795918366,271816.0,5745.0
2016-04-12 06:00:00+00:00,60.53846153846154,271816.0,5745.0
2016-04-12 06:01:00+00:00,61.19642857142857,271816.0,5745.0
2016-04-12 06:02:00+00:00,63.225806451612904,271816.0,5745.0
2016-04-12 06:03:00+00:00,65.11475409836065,271816.0,5745.0
2016-04-12 06:04:00+00:00,63.7,271816.0,5745.0
2016-04-12 06:05:00+00:00,63.698113207547166,271816.0,5745.0
2016-04-12 06:06:00+00:00,65.39622641509433,271816.0,5745.0
2016-04-12 06:07:00+00:00,63.93478260869565,271816.0,5745.0
2016-04-12 06:08:00+00:00,65.96153846153847,271816.0,5745.0
2016-04-12 06:09:00+00:00,62.369565217391305,271816.0,5745.0
2016-04-12 06:10:00+00:00,62.54716981132076,271816.0,5745.0
2016-04-12 06:11:00+00:00,63.30612244897959,271816.0,5745.0
2016-04-12 06:12:00+00:00,63.325,271816.0,5745.0
2016-04-12 06:13:00+00:00,66.32692307692308,271816.0,5745.0
2016-04-12 06:14:00+00:00,63.83720930232558,271816.0,5745.0
2016-04-12 06:15:00+00:00,63.78048780487805,271816.0,5745.0
2016-04-12 06:16:00+00:00,65.06976744186046,271816.0,5745.0
2016-04-12 06:17:00+00:00,68.0,271816.0,5745.0
2016-04-12 06:18:00+00:00,64.62857142857143,271816.0,5745.0
2016-04-12 06:19:00+00:00,63.785714285714285,271816.0,5745.0
2016-04-12 06:20:00+00:00,66.30232558139535,271816.0,5745.0
2016-04-12 06:21:00+00:00,73.65306122448979,271816.0,5745.0
2016-04-12 06:22:00+00:00,79.46341463414635,271816.0,5745.0
2016-04-12 06:23:00+00:00,82.5909090909091,271816.0,5745.0
2016-04-12 06:24:00+00:00,82.23913043478261,271816.0,5745.0
2016-04-12 06:25:00+00:00,80.8048780487805,271816.0,5745.0
2016-04-12 06:26:00+00:00,85.47826086956522,271816.0,5745.0
2016-04-12 06:27:00+00:00,83.6078431372549,271816.0,5745.0
2016-04-12 06:28:00+00:00,81.60714285714286,271816.0,5745.0
2016-04-12 06:29:00+00:00,78.31147540983606,271816.0,5745.0
2016-04-12 06:30:00+00:00,85.56896551724138,271816.0,5745.0
2016-04-12 06:31:00+00:00,85.32,271816.0,5745.0
2016-04-12 06:32:00+00:00,84.22,271816.0,5745.0
2016-04-12 06:33:00+00:00,88.08163265306122,271816.0,5745.0
2016-04-12 06:34:00+00:00,83.43396226415095,271816.0,5745.0
2016-04-12 06:35:00+00:00,78.58181818181818,271816.0,5745.0
2016-04-12 06:36:00+00:00,79.86538461538461,271816.0,5745.0
2016-04-12 06:37:00+00:00,77.59615384615384,271816.0,5745.0
2016-04-12 06:38:00+00:00,82.65957446808511,271816.0,5745.0
2016-04-12 06:39:00+00:00,81.1830985915493,271816.0,5745.0
2016-04-12 06:40:00+00:00,78.84848484848484,271816.0,5745.0
2016-04-12 06:41:00+00:00,78.2463768115942,271816.0,5745.0
2016-04-12 06:42:00+00:00,73.34,271816.0,5745.0
2016-04-12 06:43:00+00:00,75.91071428571429,271816.0,5745.0
2016-04-12 06:44:00+00:00,79.421875,271816.0,5745.0
2016-04-12 06:45:00+00:00,83.05797101449275,271816.0,5745.0
